% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 14 : record g150.rad 	
% average of 50 scans
% average of 1 scans
%2017 129 00 53 53 320.3 24.0 0.0 0.0 150.7 0.7 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.60
1419.848,4.00
1419.856,6.00
1419.863,10.60
1419.871,19.40
1419.879,32.60
1419.887,51.80
1419.895,69.80
1419.902,98.80
1419.910,98.50
1419.918,98.90
1419.926,98.70
1419.934,98.50
1419.942,98.70
1419.949,98.80
1419.957,98.90
1419.965,98.80
1419.973,99.00
1419.981,99.30
1419.988,99.40
1419.996,99.40
1420.004,99.00
1420.012,99.50
1420.020,99.20
1420.027,99.30
1420.035,99.80
1420.043,99.30
1420.051,99.60
1420.059,99.90
1420.067,99.70
1420.074,99.30
1420.082,99.80
1420.090,99.90
1420.098,99.70
1420.106,100.30
1420.113,100.20
1420.121,100.60
1420.129,100.50
1420.137,101.30
1420.145,100.20
1420.152,100.70
1420.160,100.90
1420.168,100.20
1420.176,100.50
1420.184,100.80
1420.192,101.00
1420.199,100.70
1420.207,100.70
1420.215,100.00
1420.223,101.00
1420.231,100.90
1420.238,100.50
1420.246,100.40
1420.254,100.20
1420.262,100.40
1420.270,100.60
1420.277,101.30
1420.285,101.30
1420.293,101.70
1420.301,101.50
1420.309,102.20
1420.317,102.70
1420.324,103.50
1420.332,104.60
1420.340,106.40
1420.348,108.50
1420.356,109.90
1420.363,110.90
1420.371,111.70
1420.379,113.20
1420.387,112.80
1420.395,113.40
1420.402,112.70
1420.410,112.40
1420.418,111.10
1420.426,110.50
1420.434,110.00
1420.442,109.40
1420.449,109.50
1420.457,109.40
1420.465,109.80
1420.473,109.80
1420.481,110.10
1420.488,111.40
1420.496,112.60
1420.504,113.90
1420.512,114.90
1420.520,115.50
1420.527,115.80
1420.535,116.00
1420.543,114.90
1420.551,114.10
1420.559,112.90
1420.567,111.50
1420.574,110.90
1420.582,110.00
1420.590,109.30
1420.598,108.30
1420.606,107.80
1420.613,106.60
1420.621,106.40
1420.629,106.00
1420.637,105.50
1420.645,104.80
1420.652,104.40
1420.660,103.90
1420.668,103.40
1420.676,102.90
1420.684,102.40
1420.692,102.60
1420.699,102.20
1420.707,102.10
1420.715,102.10
1420.723,102.10
1420.731,102.00
1420.738,101.40
1420.746,101.30
1420.754,101.80
1420.762,101.60
1420.770,101.40
1420.777,101.40
1420.785,101.20
1420.793,101.20
1420.801,101.40
1420.809,100.80
1420.817,100.90
1420.824,101.00
1420.832,100.90
1420.840,101.00
1420.848,101.10
1420.856,101.40
1420.863,101.00
1420.871,101.30
1420.879,101.10
1420.887,101.20
1420.895,100.60
1420.902,100.50
1420.910,100.90
1420.918,100.80
1420.926,100.90
1420.934,100.80
1420.942,68.20
1420.949,48.70
1420.957,30.40
1420.965,16.40
1420.973,7.10
1420.981,2.20
1420.988,0.10
% Each line is the average of 50 scans
% srt.cmd: line 15 : repeat 50 
% stopping recording
% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 14 : record g150.rad 	
% average of 50 scans
% average of 1 scans
%2017 129 14 07 31 54.8 52.7 0.0 0.0 150.7 0.8 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.80
1419.848,4.30
1419.856,6.40
1419.863,11.30
1419.871,20.50
1419.879,34.70
1419.887,55.00
1419.895,74.00
1419.902,104.80
1419.910,105.00
1419.918,104.80
1419.926,105.10
1419.934,104.60
1419.942,105.30
1419.949,104.90
1419.957,104.80
1419.965,105.50
1419.973,105.40
1419.981,105.50
1419.988,106.30
1419.996,108.50
1420.004,105.80
1420.012,106.30
1420.020,105.60
1420.027,106.00
1420.035,105.30
1420.043,105.10
1420.051,105.80
1420.059,105.70
1420.067,105.70
1420.074,105.80
1420.082,105.60
1420.090,105.90
1420.098,105.80
1420.106,106.00
1420.113,106.20
