% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 2 : record g170.rad 	
% average of 50 scans
% average of 1 scans
%2017 123 01 53 19 302.8 20.1 0.0 0.0 170.8 1.3 1419.84 0.00781250 4 148
%freq,signal
1419.840,2.10
1419.848,2.70
1419.856,4.80
1419.863,9.70
1419.871,19.10
1419.879,33.50
1419.887,54.40
1419.895,73.20
1419.902,104.80
1419.910,104.60
1419.918,104.70
1419.926,104.60
1419.934,105.00
1419.942,105.30
1419.949,104.80
1419.957,105.10
1419.965,105.00
1419.973,105.40
1419.981,105.40
1419.988,105.20
1419.996,106.20
1420.004,106.10
1420.012,108.00
1420.020,105.40
1420.027,105.50
1420.035,105.40
1420.043,105.60
1420.051,105.40
1420.059,106.10
1420.067,105.80
1420.074,106.20
1420.082,106.30
1420.090,105.80
1420.098,106.50
1420.106,106.60
1420.113,106.20
1420.121,106.00
1420.129,106.20
1420.137,106.30
1420.145,106.60
1420.152,106.40
1420.160,106.60
1420.168,106.50
1420.176,107.10
1420.184,106.90
1420.192,107.20
1420.199,107.20
1420.207,107.50
1420.215,107.70
1420.223,108.30
1420.231,109.30
1420.238,110.00
1420.246,112.30
1420.254,114.20
1420.262,116.40
1420.270,118.30
1420.277,120.20
1420.285,120.70
1420.293,121.80
1420.301,122.50
1420.309,123.80
1420.317,124.00
1420.324,125.30
1420.332,125.70
1420.340,125.90
1420.348,126.00
1420.356,125.40
1420.363,124.80
1420.371,124.40
1420.379,123.50
1420.387,122.30
1420.395,120.90
1420.402,119.60
1420.410,117.90
1420.418,116.50
1420.426,115.10
1420.434,114.30
1420.442,113.90
1420.449,113.20
1420.457,112.50
1420.465,112.50
1420.473,111.70
1420.481,111.00
1420.488,111.00
1420.496,110.60
1420.504,110.90
1420.512,110.10
1420.520,110.40
1420.527,110.00
1420.535,110.20
1420.543,110.60
1420.551,109.90
1420.559,110.30
1420.567,109.70
1420.574,110.20
1420.582,109.90
1420.590,110.00
1420.598,110.10
1420.606,110.00
1420.613,109.90
1420.621,110.20
