% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 18 : record g155.rad 	
% average of 50 scans
% average of 1 scans
%2017 129 14 32 47 60.7 52.5 0.0 0.0 155.8 0.8 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.70
1419.848,4.20
1419.856,6.30
1419.863,11.30
1419.871,20.50
1419.879,34.80
1419.887,55.10
1419.895,73.90
1419.902,105.50
1419.910,105.20
1419.918,104.90
1419.926,105.60
1419.934,105.50
1419.942,105.70
1419.949,105.70
1419.957,105.90
1419.965,105.50
1419.973,105.90
1419.981,106.00
1419.988,106.60
1419.996,109.40
1420.004,106.30
1420.012,106.40
1420.020,105.70
1420.027,105.90
1420.035,106.00
1420.043,105.90
1420.051,106.20
1420.059,105.90
1420.067,106.50
1420.074,105.90
1420.082,106.40
1420.090,106.40
1420.098,106.50
1420.106,106.70
1420.113,106.80
1420.121,106.70
1420.129,106.50
1420.137,107.20
1420.145,106.40
1420.152,107.10
1420.160,106.70
1420.168,106.90
1420.176,106.80
1420.184,106.30
1420.192,106.80
1420.199,106.60
1420.207,107.30
1420.215,106.90
1420.223,106.80
1420.231,107.50
1420.238,107.30
1420.246,107.60
1420.254,107.30
1420.262,107.50
1420.270,107.60
1420.277,107.90
1420.285,108.40
1420.293,108.50
1420.301,108.90
1420.309,109.30
1420.317,109.90
1420.324,111.40
1420.332,113.10
1420.340,114.60
1420.348,116.00
1420.356,117.20
1420.363,117.90
1420.371,119.10
1420.379,119.60
1420.387,120.80
1420.395,121.00
1420.402,120.40
1420.410,120.70
1420.418,119.90
1420.426,120.30
1420.434,120.70
1420.442,120.80
1420.449,120.20
1420.457,120.70
1420.465,121.10
1420.473,121.70
1420.481,122.10
1420.488,122.60
1420.496,123.00
1420.504,123.50
1420.512,123.50
1420.520,123.30
1420.527,122.20
1420.535,120.90
1420.543,120.60
1420.551,119.30
1420.559,117.50
1420.567,117.20
1420.574,116.30
1420.582,115.70
1420.590,115.20
1420.598,114.80
1420.606,114.40
1420.613,113.90
1420.621,113.60
1420.629,112.10
1420.637,112.00
1420.645,111.20
1420.652,111.50
1420.660,110.70
1420.668,110.50
1420.676,110.20
1420.684,110.30
1420.692,110.10
1420.699,110.20
1420.707,110.20
1420.715,109.60
1420.723,109.70
1420.731,109.50
1420.738,110.00
1420.746,108.80
1420.754,109.30
1420.762,109.20
1420.770,108.70
1420.777,109.10
1420.785,109.00
1420.793,109.10
1420.801,109.10
1420.809,108.70
1420.817,108.80
1420.824,109.30
1420.832,109.30
1420.840,109.10
1420.848,108.90
1420.856,109.00
1420.863,109.00
1420.871,109.30
1420.879,109.80
1420.887,108.50
1420.895,109.30
1420.902,109.00
1420.910,108.90
1420.918,108.30
1420.926,108.80
1420.934,108.50
1420.942,74.00
1420.949,53.10
1420.957,33.50
1420.965,18.30
1420.973,8.40
1420.981,3.10
1420.988,0.90
% Each line is the average of 50 scans
% srt.cmd: line 19 : repeat 50 
% average of 50 scans
% average of 1 scans
%2017 129 14 39 22 61.0 53.4 0.0 0.0 155.9 1.0 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.80
1419.848,4.30
1419.856,6.40
1419.863,11.20
1419.871,20.50
1419.879,34.70
1419.887,55.10
1419.895,74.10
1419.902,104.90
1419.910,104.90
1419.918,104.90
1419.926,105.20
1419.934,105.20
1419.942,105.00
1419.949,105.30
1419.957,105.30
1419.965,105.20
1419.973,105.60
1419.981,105.80
1419.988,106.20
1419.996,109.10
1420.004,105.70
1420.012,106.00
1420.020,106.10
1420.027,106.00
1420.035,105.80
1420.043,105.80
1420.051,106.10
1420.059,106.00
1420.067,105.60
1420.074,105.80
1420.082,105.90
1420.090,106.10
1420.098,105.70
1420.106,106.50
1420.113,106.10
1420.121,106.40
1420.129,106.50
1420.137,106.50
1420.145,106.00
1420.152,106.30
1420.160,106.50
1420.168,106.50
1420.176,106.50
1420.184,106.50
1420.192,106.70
1420.199,106.60
1420.207,106.90
1420.215,106.50
1420.223,106.70
1420.231,106.40
1420.238,106.60
1420.246,106.90
1420.254,107.10
1420.262,107.00
1420.270,107.10
1420.277,107.00
1420.285,107.60
1420.293,108.00
1420.301,108.20
1420.309,109.00
1420.317,109.40
1420.324,110.70
1420.332,112.60
1420.340,114.50
1420.348,115.90
1420.356,117.00
1420.363,118.00
1420.371,119.30
1420.379,119.80
1420.387,119.70
1420.395,120.00
1420.402,120.20
1420.410,120.20
1420.418,120.00
1420.426,119.90
1420.434,119.90
1420.442,120.60
1420.449,119.90
1420.457,120.50
1420.465,120.70
1420.473,120.50
1420.481,121.40
1420.488,122.40
1420.496,122.90
1420.504,123.20
1420.512,123.30
1420.520,122.30
1420.527,121.90
1420.535,120.60
1420.543,119.60
1420.551,118.50
1420.559,117.40
1420.567,116.40
1420.574,115.70
1420.582,115.10
1420.590,114.70
1420.598,114.50
1420.606,113.30
1420.613,113.20
1420.621,111.80
1420.629,111.70
1420.637,111.30
1420.645,110.60
1420.652,110.60
1420.660,110.00
1420.668,109.80
1420.676,109.70
1420.684,109.90
1420.692,109.20
1420.699,109.60
1420.707,109.20
1420.715,108.90
1420.723,109.00
1420.731,108.30
1420.738,109.10
1420.746,108.80
1420.754,108.10
1420.762,108.20
1420.770,108.30
1420.777,108.00
1420.785,108.20
1420.793,108.30
1420.801,108.10
1420.809,107.90
1420.817,108.40
1420.824,108.20
1420.832,108.00
1420.840,107.90
1420.848,108.30
1420.856,108.90
1420.863,108.40
1420.871,108.40
1420.879,108.30
1420.887,107.90
1420.895,108.30
1420.902,108.30
1420.910,107.80
1420.918,108.40
1420.926,107.90
1420.934,108.40
1420.942,73.20
1420.949,52.60
1420.957,33.30
1420.965,18.10
1420.973,8.40
1420.981,3.20
1420.988,1.00
% stopping recording
% last line
