% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 18 : record g110.rad 	
% average of 50 scans
% average of 1 scans
%2017 129 07 04 41 38.8 37.9 0.0 0.0 110.8 -0.2 1419.84 0.00781250 4 148
%freq,signal
1420.832,105.60
1420.840,105.30
1420.848,104.50
1420.856,104.30
1420.863,103.20
1420.871,102.70
1420.879,101.40
1420.887,101.30
1420.895,101.10
1420.902,100.80
1420.910,100.50
1420.918,100.20
1420.926,100.20
1420.934,100.20
1420.942,67.70
1420.949,48.10
1420.957,30.10
1420.965,15.70
1420.973,6.40
1420.981,1.40
1420.988,-0.70
% Each line is the average of 50 scans
% srt.cmd: line 19 : repeat 50 
% average of 50 scans
% average of 1 scans
%2017 129 07 10 56 39.2 38.7 0.0 0.0 110.7 -0.3 1419.84 0.00781250 4 148
%freq,signal
1419.840,4.00
1419.848,4.50
1419.856,6.40
1419.863,10.90
1419.871,19.30
1419.879,32.40
1419.887,51.50
1419.895,68.90
1419.902,97.10
1419.910,97.40
1419.918,96.80
1419.926,97.10
1419.934,97.10
1419.942,97.30
1419.949,97.40
1419.957,97.20
1419.965,97.40
1419.973,97.50
1419.981,97.90
1419.988,97.70
1419.996,99.50
1420.004,97.70
1420.012,99.90
1420.020,98.10
1420.027,97.50
1420.035,98.10
1420.043,97.70
1420.051,97.70
1420.059,97.90
1420.067,98.10
1420.074,98.20
1420.082,97.80
1420.090,98.10
1420.098,98.00
1420.106,98.60
1420.113,98.40
1420.121,98.10
1420.129,97.80
1420.137,98.70
1420.145,98.40
1420.152,98.30
1420.160,98.20
1420.168,98.50
1420.176,98.80
1420.184,98.30
1420.192,98.50
1420.199,98.60
1420.207,98.50
1420.215,98.90
1420.223,98.30
1420.231,98.70
1420.238,98.60
1420.246,98.20
1420.254,98.20
1420.262,98.30
1420.270,98.30
1420.277,98.10
1420.285,98.20
1420.293,98.20
1420.301,98.60
1420.309,98.30
1420.317,98.90
1420.324,98.30
1420.332,98.60
1420.340,98.70
1420.348,98.90
1420.356,99.10
1420.363,98.80
1420.371,98.90
1420.379,99.00
1420.387,98.90
1420.395,99.00
1420.402,99.30
1420.410,99.50
1420.418,99.60
1420.426,99.30
1420.434,99.90
1420.442,100.60
1420.449,101.00
1420.457,102.00
1420.465,103.70
1420.473,104.70
1420.481,106.60
1420.488,108.20
1420.496,111.10
1420.504,112.80
1420.512,113.90
1420.520,114.80
1420.527,114.80
1420.535,114.40
1420.543,113.80
1420.551,112.90
1420.559,110.80
1420.567,109.50
1420.574,107.60
1420.582,106.00
1420.590,104.60
1420.598,103.10
1420.606,101.90
1420.613,102.00
1420.621,102.30
1420.629,102.20
1420.637,102.20
1420.645,102.80
1420.652,102.60
1420.660,103.40
1420.668,102.90
1420.676,103.70
1420.684,104.30
1420.692,104.30
1420.699,105.10
1420.707,106.40
1420.715,106.50
1420.723,107.60
1420.731,108.50
1420.738,109.10
1420.746,109.70
1420.754,109.80
1420.762,109.50
1420.770,109.50
1420.777,109.10
1420.785,108.10
1420.793,108.20
1420.801,107.40
1420.809,107.20
1420.817,107.30
1420.824,106.60
1420.832,106.50
1420.840,105.50
1420.848,105.10
1420.856,104.60
1420.863,103.50
1420.871,102.90
1420.879,102.20
1420.887,102.20
1420.895,101.60
1420.902,101.00
1420.910,100.80
1420.918,100.40
1420.926,100.30
1420.934,100.00
1420.942,67.80
1420.949,48.40
1420.957,30.10
1420.965,15.80
1420.973,6.50
1420.981,1.50
1420.988,-0.60
% stopping recording
% last line
