1419.840,3.80
1419.848,4.30
1419.856,6.40
1419.863,11.30
1419.871,20.60
1419.879,34.80
1419.887,55.00
1419.895,74.00
1419.902,104.90
1419.910,105.10
1419.918,104.80
1419.926,104.70
1419.934,105.50
1419.942,105.20
1419.949,105.40
1419.957,105.30
1419.965,105.70
1419.973,105.80
1419.981,105.90
1419.988,106.60
1419.996,109.30
1420.004,105.70
1420.012,107.40
1420.020,105.70
1420.027,105.60
1420.035,105.60
1420.043,105.80
1420.051,106.00
1420.059,106.00
1420.067,106.00
1420.074,105.90
1420.082,106.10
1420.090,106.60
1420.098,105.90
1420.106,105.60
1420.113,106.50
1420.121,106.10
1420.129,105.80
1420.137,106.60
1420.145,106.50
1420.152,106.50
1420.160,106.20
1420.168,106.10
1420.176,106.60
1420.184,105.90
1420.192,106.50
1420.199,106.50
1420.207,106.40
1420.215,106.40
1420.223,106.20
1420.231,106.40
1420.238,106.80
1420.246,106.70
1420.254,106.50
1420.262,106.90
1420.270,106.90
1420.277,106.90
1420.285,107.10
1420.293,107.30
1420.301,107.50
1420.309,107.40
1420.317,108.10
1420.324,108.40
1420.332,109.10
1420.340,110.80
1420.348,112.30
1420.356,114.20
1420.363,115.80
1420.371,117.10
1420.379,118.30
1420.387,119.20
1420.395,119.90
1420.402,119.90
1420.410,119.90
1420.418,118.70
1420.426,118.60
1420.434,118.50
1420.442,118.10
1420.449,118.50
1420.457,117.80
1420.465,118.10
1420.473,118.40
1420.481,118.30
1420.488,119.00
1420.496,119.80
1420.504,120.90
1420.512,122.20
1420.520,122.60
1420.527,123.50
1420.535,123.80
1420.543,123.20
1420.551,122.60
1420.559,121.30
1420.567,120.60
1420.574,119.30
1420.582,118.00
1420.590,117.10
1420.598,115.80
1420.606,115.20
1420.613,114.40
1420.621,114.00
1420.629,114.10
1420.637,113.30
1420.645,112.80
1420.652,112.70
1420.660,112.60
1420.668,111.70
1420.676,110.90
1420.684,110.90
1420.692,110.10
1420.699,110.00
1420.707,109.70
1420.715,109.80
1420.723,109.50
1420.731,109.20
1420.738,109.30
1420.746,109.10
1420.754,108.60
1420.762,108.60
1420.770,108.90
1420.777,108.30
1420.785,108.00
1420.793,108.10
1420.801,108.20
1420.809,107.80
1420.817,107.70
1420.824,108.00
1420.832,107.10
1420.840,107.80
1420.848,107.80
1420.856,107.80
1420.863,107.60
1420.871,107.60
1420.879,107.60
1420.887,107.40
1420.895,107.40
1420.902,107.80
1420.910,107.40
1420.918,107.70
1420.926,107.50
1420.934,107.90
1420.942,72.80
1420.949,52.10
1420.957,32.70
1420.965,17.70
1420.973,7.90
1420.981,2.70
1420.988,0.50
