1419.840,2.20
1419.848,2.70
1419.856,4.80
1419.863,9.70
1419.871,19.00
1419.879,33.30
1419.887,54.40
1419.895,73.50
1419.902,104.50
1419.910,104.80
1419.918,104.60
1419.926,104.40
1419.934,104.00
1419.942,104.60
1419.949,104.70
1419.957,104.80
1419.965,105.10
1419.973,104.60
1419.981,105.30
1419.988,106.10
1419.996,108.70
1420.004,105.70
1420.012,106.50
1420.020,105.50
1420.027,105.30
1420.035,104.80
1420.043,105.40
1420.051,105.40
1420.059,105.00
1420.067,105.20
1420.074,105.20
1420.082,105.50
1420.090,105.70
1420.098,105.80
1420.106,105.60
1420.113,105.60
1420.121,105.60
1420.129,105.70
1420.137,105.80
1420.145,106.00
1420.152,105.90
1420.160,105.80
1420.168,106.70
1420.176,105.80
1420.184,106.20
1420.192,106.20
1420.199,106.70
1420.207,106.70
1420.215,107.30
1420.223,107.90
1420.231,108.70
1420.238,110.10
1420.246,112.20
1420.254,114.00
1420.262,116.20
1420.270,118.50
1420.277,121.00
1420.285,122.90
1420.293,124.20
1420.301,125.60
1420.309,126.10
1420.317,127.00
1420.324,127.20
1420.332,127.10
1420.340,126.80
1420.348,126.50
1420.356,126.00
1420.363,125.10
1420.371,124.70
1420.379,124.00
1420.387,123.00
1420.395,121.10
1420.402,119.20
1420.410,117.80
1420.418,116.10
1420.426,114.60
1420.434,114.00
1420.442,112.50
1420.449,112.60
1420.457,111.60
1420.465,111.20
1420.473,110.90
1420.481,110.70
1420.488,110.20
1420.496,110.60
1420.504,110.10
1420.512,110.40
1420.520,110.00
1420.527,110.00
1420.535,110.00
1420.543,110.00
1420.551,109.40
1420.559,109.80
1420.567,109.30
1420.574,109.40
1420.582,109.40
1420.590,109.50
1420.598,109.40
1420.606,109.10
1420.613,109.50
1420.621,109.80
1420.629,109.60
1420.637,109.40
1420.645,109.70
1420.652,109.50
1420.660,109.50
1420.668,109.90
1420.676,109.20
1420.684,109.50
1420.692,109.40
1420.699,109.80
1420.707,109.60
1420.715,109.00
1420.723,110.10
1420.731,109.60
1420.738,110.10
1420.746,110.10
1420.754,109.70
1420.762,109.70
1420.770,110.10
1420.777,109.80
1420.785,109.80
1420.793,109.90
1420.801,110.10
1420.809,109.70
1420.817,109.50
1420.824,109.60
1420.832,109.50
1420.840,110.00
1420.848,110.10
1420.856,110.50
1420.863,109.40
1420.871,110.10
1420.879,109.40
1420.887,110.30
1420.895,110.00
1420.902,110.50
1420.910,109.90
1420.918,110.50
1420.926,110.00
1420.934,109.70
1420.942,74.60
1420.949,53.70
1420.957,34.10
1420.965,18.90
1420.973,9.00
1420.981,3.70
1420.988,1.50
