% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 1 scans
% starting recording v>=2.00
% srt.cmd: line 6 : record g140.rad 	
% average of 1 scans
%2017 129 13 16 50 45.1 54.5 0.0 0.0 140.2 0.1 1419.84 0.00781250 4 148
%freq,signal
1420.801,112.80
1420.809,111.60
1420.817,115.70
1420.824,115.50
1420.832,110.90
1420.840,112.80
1420.848,111.20
1420.856,115.40
1420.863,113.80
1420.871,110.40
1420.879,108.70
1420.887,108.50
1420.895,110.00
1420.902,111.70
1420.910,111.80
1420.918,113.60
1420.926,112.70
1420.934,112.20
1420.942,75.30
1420.949,57.10
1420.957,35.10
1420.965,20.30
1420.973,11.00
1420.981,5.70
1420.988,3.50
% Each line is the average of 50 scans
% srt.cmd: line 7 : repeat 50
% average of 50 scans
% average of 1 scans
%2017 129 13 23 03 45.1 54.5 0.0 0.0 140.9 0.5 1419.84 0.00781250 4 148
%freq,signal
1419.840,3.80
1419.848,4.40
1419.856,6.50
1419.863,11.40
1419.871,20.60
1419.879,34.80
1419.887,55.40
1419.895,74.00
1419.902,105.30
1419.910,104.70
1419.918,105.20
1419.926,104.80
1419.934,105.20
1419.942,105.30
1419.949,105.20
1419.957,105.30
1419.965,105.90
1419.973,105.60
1419.981,105.80
1419.988,105.80
1419.996,108.20
1420.004,105.70
1420.012,106.30
1420.020,105.90
1420.027,105.80
1420.035,105.80
1420.043,105.80
1420.051,105.80
1420.059,105.90
1420.067,105.90
1420.074,105.60
1420.082,105.90
1420.090,105.80
1420.098,106.40
1420.106,106.00
1420.113,106.10
1420.121,106.40
1420.129,106.60
1420.137,106.80
1420.145,106.60
1420.152,106.30
1420.160,106.50
1420.168,106.50
1420.176,106.40
1420.184,106.50
1420.192,106.10
1420.199,106.30
1420.207,106.80
1420.215,106.60
1420.223,106.80
1420.231,106.70
1420.238,106.40
1420.246,106.80
1420.254,106.90
1420.262,106.70
1420.270,106.20
1420.277,107.00
1420.285,106.50
1420.293,106.70
1420.301,107.40
1420.309,107.00
1420.317,106.90
1420.324,107.30
1420.332,107.70
1420.340,107.70
1420.348,107.60
1420.356,108.30
1420.363,108.80
1420.371,109.90
1420.379,111.20
1420.387,113.40
1420.395,115.00
1420.402,116.80
1420.410,117.80
1420.418,118.90
1420.426,119.30
1420.434,119.20
1420.442,119.10
1420.449,118.70
1420.457,118.80
1420.465,118.80
1420.473,117.60
1420.481,117.80
1420.488,116.90
1420.496,116.20
1420.504,115.10
1420.512,115.00
1420.520,115.00
1420.527,115.10
1420.535,115.30
1420.543,115.80
1420.551,116.10
1420.559,117.50
1420.567,118.40
1420.574,119.40
1420.582,120.00
1420.590,121.00
1420.598,121.20
1420.606,121.40
1420.613,121.10
1420.621,121.20
1420.629,121.20
1420.637,120.40
1420.645,119.60
1420.652,118.40
1420.660,118.00
1420.668,117.40
1420.676,116.20
1420.684,115.90
1420.692,115.20
1420.699,113.70
1420.707,114.20
1420.715,112.90
1420.723,112.80
1420.731,112.00
1420.738,111.70
1420.746,111.70
1420.754,111.90
1420.762,112.10
1420.770,112.20
1420.777,112.60
1420.785,112.30
1420.793,111.80
1420.801,111.70
1420.809,111.20
1420.817,111.60
1420.824,111.20
1420.832,111.30
1420.840,110.90
1420.848,110.80
1420.856,110.90
1420.863,110.70
1420.871,110.90
1420.879,110.40
1420.887,109.50
1420.895,110.10
1420.902,110.20
1420.910,109.60
1420.918,109.90
1420.926,109.50
1420.934,109.50
1420.942,74.50
1420.949,53.80
1420.957,34.30
1420.965,19.20
1420.973,9.40
1420.981,4.20
1420.988,1.90
% stopping recording
% last line
