% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 1 scans
% starting recording v>=2.00
% srt.cmd: line 1 : record sun_info_14 /Start recording, output filename is optional
%2017 124 18 22 42 2.0 -1.0 0.0 0.0 73.0 45.3 1419.75 0.00781250 1 64
%freq	signal
1419.18219	4993.2
1419.19000	5072.1
1419.19781	4949.7
1419.20563	5120.1
1419.21344	5176.8
1419.22125	4972.0
1419.22906	5142.6
1419.23688	5019.5
1419.24469	4995.3
1419.25250	5113.9
1419.26031	5110.1
1419.26813	4987.0
1419.27594	5094.8
1419.28375	5049.6
1419.29156	5107.1
1419.29938	4914.9
1419.30719	4917.7
1419.31500	5003.0
1419.32281	4853.6
1419.33063	5032.6
1419.33844	5224.9
1419.34625	5075.6
1419.35406	5131.4
1419.36188	5072.7
1419.36969	5030.5
1419.37750	5053.4
1419.38531	5177.1
1419.39313	5004.9
1419.40094	5081.3
1419.40875	4994.9
1419.41656	5058.0
1419.42438	5045.3
1419.43219	5068.7
1419.44000	5064.3
1419.44781	5171.2
1419.45563	5082.0
1419.46344	5187.1
1419.47125	5048.6
1419.47906	5040.5
1419.48688	5138.6
1419.49469	4961.8
1419.50250	5102.7
1419.51031	5070.2
1419.51813	5081.9
1419.52594	5019.1
1419.53375	5144.1
1419.54156	3399.6
1419.54938	2488.6
1419.55719	1512.6
1419.56500	802.6
1419.57281	349.6
1419.58063	93.6
1419.58844	-14.4
% srt.cmd: line 4 : noisecal /calibration
%2017 124 18 26 16 200.0 45.1 0.0 0.0 186.5 -42.3 1418.44 0.00781250 4 148
%freq	signal
1418.44000	663.4
1418.44781	719.4
1418.45563	907.4
1418.46344	1394.4
1418.47125	2210.4
1418.47906	3679.4
1418.48688	5546.4
1418.49469	7482.4
1418.50250	10329.3
1418.51031	10480.4
1418.51813	10794.5
1418.52594	10358.6
1418.53375	10518.1
1418.54156	10647.3
1418.54938	10413.3
1418.55719	10478.3
1418.56500	10441.0
1418.57281	10371.2
1418.58063	10518.9
1418.58844	10711.8
1418.59625	10264.1
1418.60406	10566.8
1418.61188	10501.0
1418.61969	10479.4
1418.62750	10534.4
1418.63531	10541.5
1418.64313	10111.0
1418.65094	10564.4
1418.65875	10655.1
1418.66656	10499.3
1418.67438	10591.6
1418.68219	10744.9
1418.69000	10532.4
1418.69781	10478.5
1418.70563	10418.4
1418.71344	10609.9
1418.72125	10775.0
1418.72906	10515.8
1418.73688	10318.2
1418.74469	10272.1
1418.75250	10538.4
1418.76031	10898.5
1418.76813	10571.6
1418.77594	10504.3
1418.78375	10731.5
1418.79156	10662.9
1418.79938	10946.7
1418.80719	10505.6
1418.81500	10827.2
1418.82281	10799.1
1418.83063	10509.9
1418.83844	10809.4
1418.84625	10693.9
1418.85406	10415.7
1418.86188	10515.2
1418.86969	10421.9
1418.87750	10503.8
1418.88531	10645.0
1418.89313	10381.8
1418.90094	10306.3
1418.90875	10471.8
1418.91656	10484.1
1418.92438	10443.4
1418.93219	10445.2
1418.94000	10380.0
1418.94781	10612.2
1418.95563	10542.6
1418.96344	10229.7
1418.97125	10457.1
1418.97906	10147.2
1418.98688	10420.5
1418.99469	10572.8
1419.00250	10456.1
1419.01031	10525.0
1419.01813	10745.0
1419.02594	10269.6
1419.03375	10531.4
1419.04156	10350.7
1419.04938	10566.1
1419.05719	10851.8
1419.06500	10328.4
1419.07281	10283.2
1419.08063	10669.2
1419.08844	10304.7
1419.09625	10676.6
1419.10406	10619.6
1419.11188	10475.1
1419.11969	10386.4
1419.12750	10284.3
1419.13531	10116.5
1419.14313	10518.9
1419.15094	10864.3
1419.15875	10499.6
1419.16656	10234.4
1419.17438	10666.3
1419.18219	10841.3
1419.19000	10756.0
1419.19781	10468.8
1419.20563	10512.7
1419.21344	10532.4
1419.22125	10401.3
1419.22906	10474.3
1419.23688	10605.3
1419.24469	10484.0
1419.25250	10558.4
1419.26031	10538.3
1419.26813	10880.9
1419.27594	10325.4
1419.28375	10322.0
1419.29156	10681.6
1419.29938	10539.4
1419.30719	10403.9
1419.31500	10504.1
1419.32281	10762.0
1419.33063	10441.4
1419.33844	10606.2
1419.34625	10471.9
1419.35406	10606.2
1419.36188	10554.9
1419.36969	10275.5
1419.37750	10668.6
1419.38531	10531.6
1419.39313	10492.0
1419.40094	10581.5
1419.40875	10654.0
1419.41656	10381.8
1419.42438	10755.1
1419.43219	10709.8
1419.44000	10545.6
1419.44781	10602.2
1419.45563	10570.1
1419.46344	10484.2
1419.47125	10936.7
1419.47906	10748.7
1419.48688	10803.7
1419.49469	10714.0
1419.50250	10332.1
1419.51031	10558.6
1419.51813	10598.6
1419.52594	10573.5
1419.53375	10824.6
1419.54156	7061.9
1419.54938	5369.9
1419.55719	3376.9
1419.56500	1800.9
1419.57281	836.9
1419.58063	317.9
1419.58844	106.9
%2017 124 18 26 26 200.0 45.1 0.0 0.0 186.5 -42.3 1418.44 0.00781250 4 148
%freq	signal
1418.44000	181.2
1418.44781	204.2
1418.45563	306.2
1418.46344	529.2
1418.47125	958.2
1418.47906	1615.2
1418.48688	2543.2
1418.49469	3377.2
1418.50250	4896.3
1418.51031	4858.4
1418.51813	4932.4
1418.52594	4987.2
1418.53375	4786.9
1418.54156	4889.3
1418.54938	4704.9
1418.55719	5046.5
1418.56500	4856.7
1418.57281	4888.7
1418.58063	4918.0
1418.58844	4970.8
1418.59625	4939.4
1418.60406	4934.2
1418.61188	4897.4
1418.61969	4870.3
1418.62750	4867.0
1418.63531	4877.1
1418.64313	5088.5
1418.65094	4907.2
1418.65875	4945.4
1418.66656	4982.4
1418.67438	4791.6
1418.68219	4926.7
1418.69000	4816.2
1418.69781	4890.0
1418.70563	4888.5
1418.71344	4768.0
1418.72125	4897.9
1418.72906	4950.1
1418.73688	5028.4
1418.74469	5017.7
1418.75250	4849.8
1418.76031	4923.6
1418.76813	4950.6
1418.77594	4946.3
1418.78375	4987.9
1418.79156	5016.7
1418.79938	4922.9
1418.80719	4886.7
1418.81500	4875.8
1418.82281	4875.3
1418.83063	4892.0
1418.83844	5003.8
1418.84625	5045.8
1418.85406	5039.5
1418.86188	5034.8
1418.86969	5021.9
1418.87750	5013.3
1418.88531	5013.4
1418.89313	4976.1
1418.90094	5085.4
1418.90875	5013.7
1418.91656	4955.2
1418.92438	5030.6
1418.93219	4956.8
1418.94000	4998.2
1418.94781	5067.8
1418.95563	5096.7
1418.96344	5041.6
1418.97125	4928.0
1418.97906	5064.5
1418.98688	5119.4
1418.99469	5206.1
1419.00250	5022.6
1419.01031	5052.3
1419.01813	5049.0
1419.02594	5138.8
1419.03375	5073.5
1419.04156	5024.4
1419.04938	5031.9
1419.05719	4975.9
1419.06500	5099.3
1419.07281	5041.6
1419.08063	5087.5
1419.08844	5105.7
1419.09625	5077.0
1419.10406	4976.0
1419.11188	5095.0
1419.11969	5098.9
1419.12750	5144.6
1419.13531	5144.8
1419.14313	5026.5
1419.15094	5079.0
1419.15875	5069.9
1419.16656	4964.2
1419.17438	5127.7
1419.18219	5040.7
1419.19000	4975.2
1419.19781	5144.9
1419.20563	5045.4
1419.21344	5062.7
1419.22125	5151.6
1419.22906	5175.2
1419.23688	5158.3
1419.24469	5019.7
1419.25250	5378.1
1419.26031	5151.5
1419.26813	5096.3
1419.27594	5087.3
1419.28375	4954.2
1419.29156	5201.9
1419.29938	5141.4
1419.30719	5035.4
1419.31500	5193.9
1419.32281	5208.0
1419.33063	5174.4
1419.33844	5087.2
1419.34625	5187.5
1419.35406	5006.7
