% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 50 scans
% starting recording v>=2.00
% srt.cmd: line 9 : record g10.rad 0
% average of 50 scans
%2017 128 06 41 41 161.3 25.2 0.0 0.0 10.8 -1.4 1419.84 0.00781250 4 148
%freq	signal
1420.19937	106.7
1420.20719	106.4
1420.21500	106.9
1420.22281	106.3
1420.23062	106.9
1420.23844	106.8
1420.24625	107.5
1420.25406	107.3
1420.26187	107.4
1420.26969	107.2
1420.27750	107.4
1420.28531	107.7
1420.29312	107.6
1420.30094	107.9
1420.30875	108.8
1420.31656	108.5
1420.32437	108.9
1420.33219	109.3
1420.34000	109.4
1420.34781	110.4
1420.35562	110.9
1420.36344	111.2
1420.37125	111.4
1420.37906	112.2
1420.38687	112.7
1420.39469	113.1
1420.40250	113.2
1420.41031	114.8
1420.41812	115.2
1420.42594	115.9
1420.43375	116.1
1420.44156	116.6
1420.44937	117.4
1420.45719	117.7
1420.46500	119.3
1420.47281	119.4
1420.48062	120.4
1420.48844	120.6
1420.49625	121.5
1420.50406	122.3
1420.51187	122.4
1420.51969	123.6
1420.52750	123.2
1420.53531	123.0
1420.54312	121.4
1420.55094	121.3
1420.55875	121.5
1420.56656	122.4
1420.57437	121.3
1420.58219	120.3
1420.59000	118.6
1420.59781	116.9
1420.60562	115.4
1420.61344	114.6
1420.62125	114.2
1420.62906	114.4
1420.63687	114.8
1420.64469	113.7
1420.65250	114.1
1420.66031	113.7
1420.66812	113.3
1420.67594	113.0
1420.68375	112.4
1420.69156	111.5
1420.69937	110.8
1420.70719	110.1
1420.71500	109.3
1420.72281	109.0
1420.73062	108.0
1420.73844	107.9
1420.74625	107.0
1420.75406	107.0
1420.76187	106.8
1420.76969	107.1
1420.77750	106.2
1420.78531	106.3
1420.79312	106.5
1420.80094	106.2
1420.80875	105.8
1420.81656	106.4
1420.82437	106.0
1420.83219	106.3
1420.84000	106.6
1420.84781	106.4
1420.85562	106.1
1420.86344	105.9
1420.87125	105.9
1420.87906	105.9
1420.88687	106.0
1420.89469	105.9
1420.90250	106.3
1420.91031	106.1
1420.91812	106.3
1420.92594	106.0
1420.93375	105.7
1420.94156	71.6
1420.94937	50.8
1420.95719	31.6
1420.96500	16.7
1420.97281	6.9
1420.98062	1.8
1420.98844	-0.4
% stopping recording
% last line
